Unnamed: 0,year,Observed Max Temp,Observed Min Temp,Max Observed Precipitation,month,0,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4,Max Wind Speed,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,Shape__Area,Shape__Length,Damage Inspection Date,Damage,Structure Type,# Units in Structure (if multi unit),Latitude,Longitude,Fuel Moisture Date,PERCENT
2453,2021,,,,1/1/21,0.0,100.1,94.9,3.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,Unknown,1/17/21,1/17/21,15.0,2.883715,17045.55859,769.7211016,inaccessible,inaccessible,unknown,1.0,,,,
2454,2021,,,,2/1/21,0.0,99.9,99.9,99.5,60.8,4.8,0.0,0.0,0.0,0.0,0.0,,39029,2/2/21,2/2/21,2.0,1.171693,6991.007813,381.443667,inaccessible,inaccessible,unknown,1.0,,,2/15/21,73.0
2455,2021,,,,2/1/21,0.0,99.9,99.9,99.5,60.8,4.8,0.0,0.0,0.0,0.0,0.0,,65761,2/28/21,2/28/21,14.0,5.079092,30009.52344,1699.601727,inaccessible,inaccessible,unknown,1.0,,,2/15/21,73.0
2456,2021,,,,3/1/21,0.0,100.0,100.0,99.3,78.9,17.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,3/31/21,73.0
2457,2021,,,,4/1/21,0.0,100.0,100.0,100.0,99.1,48.7,0.0,0.0,0.0,0.0,0.0,,117398,4/18/21,4/18/21,14.0,1.467101,8657.671875,419.574015,inaccessible,inaccessible,unknown,1.0,,,4/16/21,114.0
2458,2021,,,,4/1/21,0.0,100.0,100.0,100.0,99.1,48.7,0.0,0.0,0.0,0.0,0.0,,128550,4/28/21,4/30/21,14.0,552.1964,3295783.605,12210.64252,inaccessible,inaccessible,unknown,1.0,,,4/16/21,114.0
2459,2021,,,,4/1/21,0.0,100.0,100.0,100.0,99.1,48.7,0.0,0.0,0.0,0.0,0.0,,129683,4/29/21,4/29/21,14.0,6.461127,38272.45313,841.4407503,inaccessible,inaccessible,unknown,1.0,,,4/16/21,114.0
2460,2021,,,,5/1/21,0.0,100.0,100.0,100.0,99.6,79.9,0.0,0.0,0.0,0.0,0.0,,144343,5/12/21,5/14/21,14.0,441.2523,2631239.492,21430.13485,inaccessible,inaccessible,unknown,1.0,,,5/14/21,88.0
2461,2021,,,,5/1/21,0.0,100.0,100.0,100.0,99.6,79.9,0.0,0.0,0.0,0.0,0.0,,144343,5/12/21,5/14/21,14.0,441.2523,2631239.492,21430.13485,inaccessible,inaccessible,unknown,1.0,,,5/27/21,85.0
2462,2021,,,,5/1/21,0.0,100.0,100.0,100.0,99.6,79.9,0.0,0.0,0.0,0.0,0.0,,1448,5/15/21,5/21/21,14.0,1202.648,7115175.367,19990.11432,inaccessible,inaccessible,unknown,1.0,,,5/14/21,88.0
2463,2021,,,,5/1/21,0.0,100.0,100.0,100.0,99.6,79.9,0.0,0.0,0.0,0.0,0.0,,1448,5/15/21,5/21/21,14.0,1202.648,7115175.367,19990.11432,inaccessible,inaccessible,unknown,1.0,,,5/27/21,85.0
2464,2021,,,,6/1/21,0.0,100.0,100.0,100.0,99.3,69.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,6/14/21,73.0
2465,2021,,,,6/1/21,0.0,100.0,100.0,100.0,99.3,69.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,6/30/21,81.0
2466,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,207495,7/6/21,7/6/21,14.0,61.52447,368931.2813,3723.940782,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2467,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,207495,7/6/21,7/6/21,14.0,61.52447,368931.2813,3723.940782,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2468,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,205231,7/4/21,7/4/21,14.0,12.19143,72843.36328,1372.733613,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2469,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,205231,7/4/21,7/4/21,14.0,12.19143,72843.36328,1372.733613,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2470,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,205212,7/4/21,7/8/21,14.0,856.8701,5150536.137,17039.12144,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2471,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,205212,7/4/21,7/8/21,14.0,856.8701,5150536.137,17039.12144,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2472,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,223635,7/19/21,7/19/21,14.0,6.922003,40922.27734,1173.61545,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2473,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,223635,7/19/21,7/19/21,14.0,6.922003,40922.27734,1173.61545,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2474,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,211043,7/9/21,7/9/21,14.0,4.544237,26855.39453,893.3741584,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2475,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,211043,7/9/21,7/9/21,14.0,4.544237,26855.39453,893.3741584,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2476,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,2130196,7/1/21,7/1/21,10.0,1.496656,9008.015625,807.783561,inaccessible,inaccessible,unknown,1.0,,,7/15/21,70.0
2477,2021,,,,7/1/21,0.0,100.1,100.1,99.9,98.8,41.7,0.0,0.0,0.0,0.0,0.0,,2130196,7/1/21,7/1/21,10.0,1.496656,9008.015625,807.783561,inaccessible,inaccessible,unknown,1.0,,,7/30/21,67.0
2478,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,240307,8/2/21,8/2/21,10.0,3.27472,19692.67578,615.4391221,inaccessible,inaccessible,unknown,1.0,,,8/15/21,64.0
2479,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,240307,8/2/21,8/2/21,10.0,3.27472,19692.67578,615.4391221,inaccessible,inaccessible,unknown,1.0,,,8/30/21,57.0
2480,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,244896,8/6/21,8/6/21,14.0,1.501651,8964.011719,594.4010241,inaccessible,inaccessible,unknown,1.0,,,8/15/21,64.0
2481,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,244896,8/6/21,8/6/21,14.0,1.501651,8964.011719,594.4010241,inaccessible,inaccessible,unknown,1.0,,,8/30/21,57.0
2482,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,246149,8/7/21,8/7/21,10.0,19.88849,118472.0117,3090.815604,inaccessible,inaccessible,unknown,1.0,,,8/15/21,64.0
2483,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,246149,8/7/21,8/7/21,10.0,19.88849,118472.0117,3090.815604,inaccessible,inaccessible,unknown,1.0,,,8/30/21,57.0
2484,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,70396,8/18/21,8/18/21,14.0,2.237706,13293.89844,486.8620665,inaccessible,inaccessible,unknown,1.0,,,8/15/21,64.0
2485,2021,,,,8/1/21,0.0,100.1,100.1,99.2,72.4,4.8,0.0,0.0,0.0,0.0,0.0,,70396,8/18/21,8/18/21,14.0,2.237706,13293.89844,486.8620665,inaccessible,inaccessible,unknown,1.0,,,8/30/21,57.0
2486,2021,,,,9/1/21,0.0,100.0,100.0,96.4,48.6,0.7,0.0,0.0,0.0,0.0,0.0,,304402,9/24/21,9/24/21,10.0,2.21358,13117.14844,665.0760048,inaccessible,inaccessible,unknown,1.0,,,9/16/21,62.0
2487,2021,,,,9/1/21,0.0,100.0,100.0,96.4,48.6,0.7,0.0,0.0,0.0,0.0,0.0,,304402,9/24/21,9/24/21,10.0,2.21358,13117.14844,665.0760048,inaccessible,inaccessible,unknown,1.0,,,9/30/21,61.0
2488,2021,,,,9/1/21,0.0,100.0,100.0,96.4,48.6,0.7,0.0,0.0,0.0,0.0,0.0,,310831,9/30/21,9/30/21,14.0,1.969455,11616.12109,442.4694596,inaccessible,inaccessible,unknown,1.0,,,9/16/21,62.0
2489,2021,,,,9/1/21,0.0,100.0,100.0,96.4,48.6,0.7,0.0,0.0,0.0,0.0,0.0,,310831,9/30/21,9/30/21,14.0,1.969455,11616.12109,442.4694596,inaccessible,inaccessible,unknown,1.0,,,9/30/21,61.0
2490,2021,,,,10/1/21,0.0,100.0,100.0,99.3,76.0,27.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,10/15/21,60.0
2491,2021,,,,11/1/21,0.0,99.9,99.9,98.2,71.2,24.6,0.0,0.0,0.0,0.0,0.0,,386317,11/11/21,11/11/21,11.0,17.06123,99265.79688,1238.323525,inaccessible,inaccessible,unknown,1.0,,,11/2/21,62.0
2492,2021,,,,11/1/21,0.0,99.9,99.9,98.2,71.2,24.6,0.0,0.0,0.0,0.0,0.0,,386317,11/11/21,11/11/21,11.0,17.06123,99265.79688,1238.323525,inaccessible,inaccessible,unknown,1.0,,,11/18/21,74.0
2493,2021,,,,12/1/21,49.5,0.0,0.0,0.0,0.0,0.0,50.6,32.6,0.9,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,12/23/21,76.0
2494,2022,,,,1/1/22,72.6,18.4,9.2,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,1/13/22,103.0
2495,2022,,,,2/1/22,68.8,31.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51618,2/10/22,2/11/22,14.0,3.735543,22052.17578,1130.499813,inaccessible,inaccessible,unknown,1.0,,,2/1/22,199.0
2496,2022,,,,3/1/22,55.6,44.3,26.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,3/1/22,156.0
2497,2022,,,,3/1/22,55.6,44.3,26.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,3/17/22,134.0
2498,2022,,,,3/1/22,55.6,44.3,26.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,3/31/22,117.0
2499,2022,,,,4/1/22,40.5,59.6,36.5,16.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,,115026,4/6/22,4/6/22,9.0,2.593182,15407.35547,645.2177964,inaccessible,inaccessible,unknown,1.0,,,4/20/22,100.0
2500,2022,,,,5/1/22,21.1,78.9,41.7,20.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,5/12/22,83.0
2501,2022,,,,6/1/22,30.5,69.5,39.3,12.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,216308,6/29/22,6/30/22,9.0,7.608925,45513.29688,1584.632985,inaccessible,inaccessible,unknown,1.0,,,6/23/22,71.0
2502,2022,,,,7/1/22,20.0,80.0,41.2,14.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,230119,7/10/22,7/10/22,14.0,2.501228,14755.64453,901.8165976,inaccessible,inaccessible,unknown,1.0,,,7/15/22,70.0
2503,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,263997,8/6/22,8/6/22,10.0,7.944128,47749.11328,1204.863,inaccessible,inaccessible,unknown,1.0,,,,
2504,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,269184,8/10/22,8/11/22,14.0,125.3294,753342.0352,6504.561262,inaccessible,inaccessible,unknown,1.0,,,,
2505,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,278058,8/17/22,8/18/22,14.0,60.45229,360946.043,4126.222301,inaccessible,inaccessible,unknown,1.0,,,,
2506,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,280336,8/18/22,8/19/22,14.0,4.834825,28648.24219,978.5689546,inaccessible,inaccessible,unknown,1.0,,,,
2507,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,222780,8/17/22,8/17/22,14.0,2.101613,12569.51172,718.012932,inaccessible,inaccessible,unknown,1.0,,,,
2508,2022,,,,8/1/22,57.2,42.7,23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,294803,8/31/22,9/7/22,14.0,5227.923,31259236.46,32350.69603,inaccessible,inaccessible,unknown,1.0,,,,
2509,2022,,,,9/1/22,0.0,99.9,99.9,97.7,75.2,16.5,0.0,0.0,0.0,0.0,0.0,,313159,9/13/22,9/14/22,14.0,1.847821,11081.22656,461.6190761,inaccessible,inaccessible,unknown,1.0,,,,
2510,2022,,,,9/1/22,0.0,99.9,99.9,97.7,75.2,16.5,0.0,0.0,0.0,0.0,0.0,,304524,9/7/22,9/8/22,14.0,1.093091,6529.660156,350.4432939,inaccessible,inaccessible,unknown,1.0,,,,
2511,2022,,,,9/1/22,0.0,99.9,99.9,97.7,75.2,16.5,0.0,0.0,0.0,0.0,0.0,,326174,9/24/22,9/25/22,14.0,10.79503,63953.00781,1397.116264,inaccessible,inaccessible,unknown,1.0,,,,
2512,2022,,,,10/1/22,0.0,100.0,100.0,74.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,358988,10/21/22,10/22/22,10.0,6.758175,40658.81641,946.0952249,inaccessible,inaccessible,unknown,1.0,,,,
2513,2022,,,,11/1/22,48.1,51.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2514,2022,,,,12/1/22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2515,2023,,,,1/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.9,49.6,0.7,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2516,2023,,,,2/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,56.8,22.4,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2517,2023,,,,3/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,78.5,61.2,11.1,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2518,2023,,,,4/1/23,0.0,0.0,0.0,0.0,0.0,0.0,99.9,94.2,70.1,37.9,6.6,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2519,2023,,,,5/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.8,71.2,49.9,9.7,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2520,2023,,,,6/1/23,0.0,0.0,0.0,0.0,0.0,0.0,99.9,86.5,68.4,45.7,8.6,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2521,2023,,,,7/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.5,73.3,54.7,13.5,,248830,7/25/23,7/27/23,4.0,57.49,343984.6484,3500.446814,inaccessible,inaccessible,unknown,1.0,,,,
2522,2023,,,,8/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.5,72.4,45.9,8.1,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2523,2023,,,,9/1/23,0.0,0.0,0.0,0.0,0.0,0.0,100.1,100.1,72.2,38.8,3.6,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2524,2023,,,,10/1/23,6.9,0.0,0.0,0.0,0.0,0.0,93.1,66.0,14.8,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2525,2023,,,,11/1/23,36.7,0.0,0.0,0.0,0.0,0.0,63.2,55.8,10.5,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2526,2023,,,,12/1/23,84.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2527,2024,,,,1/1/24,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2528,2024,,,,2/1/24,1.9,0.0,0.0,0.0,0.0,0.0,98.1,59.0,16.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2529,2024,,,,3/1/24,0.0,0.0,0.0,0.0,0.0,0.0,100.1,79.8,20.9,2.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2530,2024,,,,4/1/24,0.3,0.0,0.0,0.0,0.0,0.0,99.6,59.9,18.1,0.5,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2531,2024,,,,5/1/24,16.3,0.0,0.0,0.0,0.0,0.0,83.7,49.2,16.2,0.2,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2532,2024,,,,6/1/24,13.1,0.0,0.0,0.0,0.0,0.0,86.9,48.3,16.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,6/24/24,85.0
2533,2024,,,,7/1/24,2.0,0.0,0.0,0.0,0.0,0.0,97.9,58.7,20.7,5.5,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2534,2024,,,,8/1/24,0.0,0.0,0.0,0.0,0.0,0.0,100.1,72.7,23.0,9.1,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2535,2024,,,,9/1/24,0.0,0.0,0.0,0.0,0.0,0.0,100.1,72.5,22.8,9.1,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2536,2024,,,,10/1/24,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87.0,18.9,1.3,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2537,2024,,,,11/1/24,0.0,0.0,0.0,0.0,0.0,0.0,100.1,99.9,46.1,19.1,0.2,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2538,2024,,,,12/1/24,74.4,25.5,12.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,inaccessible,inaccessible,unknown,1.0,,,,
2539,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1109954,-118.5004135,,
2540,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1078957,-118.5020459,,
2541,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.112807,-118.5003687,,
2542,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1201902,-118.5049629,,
2543,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.12436,-118.5087215,,
2544,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1098774,-118.500904,,
2545,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1100215,-118.5003521,,
2546,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.121477,-118.5078347,,
2547,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1090507,-118.5019094,,
2548,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1116843,-118.5000487,,
2549,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1215171,-118.5084257,,
2550,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1207243,-118.5057384,,
2551,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1082933,-118.5022599,,
2552,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1092255,-118.5022056,,
2553,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1213981,-118.5072564,,
2554,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1207743,-118.5053336,,
2555,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1152933,-118.5023237,,
2556,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1209303,-118.5060023,,
2557,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,Affected (1-9%),Infrastructure,1.0,34.1288166,-118.5128835,,
2558,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1243125,-118.5081362,,
2559,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1226032,-118.5070036,,
2560,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Utility Misc Structure,1.0,34.1211173,-118.5062979,,
2561,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1079803,-118.5024199,,
2562,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1090716,-118.5013854,,
2563,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1259139,-118.5089514,,
2564,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1094668,-118.5021746,,
2565,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1220367,-118.506778,,
2566,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1211333,-118.5060621,,
2567,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1211228,-118.5056802,,
2568,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1205354,-118.505348,,
2569,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1246542,-118.5087355,,
2570,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1202974,-118.5051455,,
2571,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1107342,-118.5005164,,
2572,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Single Story,1.0,34.1101878,-118.5007153,,
2573,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Single Family Residence Multi Story,1.0,34.1137385,-118.500827,,
2574,2025,,,,1/1/25,0.0,100.0,100.0,100.0,100.0,80.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1/7/25 8:02,No Damage,Utility Misc Structure,1.0,34.1200068,-118.5046399,,
