Incident Start Date,* Damage,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,* City,State,Zip Code,* CAL FIRE Unit,County,Latitude,Longitude,x,y
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.3187189,-118.4018463,-13180433.24,4071678.898
12/5/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26484555,-118.3541321,-13175121.72,4064419.995
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26546077,-118.3546872,-13175183.51,4064502.863
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26499624,-118.3562265,-13175354.87,4064440.293
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27868359,-118.358756,-13175636.45,4066284.091
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.2783891,-118.3585246,-13175610.69,4066244.417
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.278554,-118.3578241,-13175532.71,4066266.632
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.28451169,-118.3709194,-13176990.47,4067069.273
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.30489345,-118.4136203,-13181743.91,4069815.611
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26366339,-118.360035,-13175778.83,4064260.763
12/5/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26349464,-118.360581,-13175839.61,4064238.033
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26468113,-118.3647608,-13176304.9,4064397.848
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09108343,-118.4658645,-13187559.71,4041038.872
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09196227,-118.4657068,-13187542.16,4041157.007
12/6/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09425279,-118.4659762,-13187572.14,4041464.906
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08867471,-118.4726242,-13188312.2,4040715.097
12/6/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08846154,-118.4724452,-13188292.27,4040686.444
12/6/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08829155,-118.4724271,-13188290.26,4040663.595
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08743872,-118.4717968,-13188220.1,4040548.961
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31768915,-118.4041415,-13180688.74,4071540.106
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31804202,-118.4019413,-13180443.82,4071587.667
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31810577,-118.402338,-13180487.97,4071596.258
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31877443,-118.4022555,-13180478.79,4071686.383
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.2633524,-118.3501689,-13174680.54,4064218.873
12/5/2017 12:00:00 AM,Major (26-50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26542671,-118.3539341,-13175099.68,4064498.276
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26417777,-118.355647,-13175290.35,4064330.047
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26414694,-118.355873,-13175315.51,4064325.894
12/5/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26500332,-118.3557785,-13175304.99,4064441.246
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27861208,-118.3585301,-13175611.3,4066274.457
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26541769,-118.3573529,-13175480.26,4064497.061
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26547707,-118.3572351,-13175467.15,4064505.059
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.28453914,-118.3716015,-13177066.4,4067072.972
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.30526085,-118.4134031,-13181719.74,4069865.122
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26317945,-118.3605778,-13175839.25,4064195.579
12/6/2017 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08974812,-118.4664462,-13187624.46,4040859.382
12/6/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09127522,-118.4658196,-13187554.72,4041064.653
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09151379,-118.465669,-13187537.95,4041096.722
12/6/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09169258,-118.4657068,-13187542.16,4041120.754
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09260071,-118.4660267,-13187577.77,4041242.827
12/6/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09394693,-118.4660359,-13187578.79,4041423.79
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26341821,-118.3433172,-13173917.81,4064227.737
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31948102,-118.3982328,-13180030.99,4071781.62
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31635818,-118.4046836,-13180749.09,4071360.717
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31886025,-118.4027485,-13180533.67,4071697.95
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26301891,-118.3465944,-13174282.63,4064173.955
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31904402,-118.3978193,-13179984.95,4071722.719
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31858666,-118.4022068,-13180473.37,4071661.074
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26503464,-118.3565,-13175385.32,4064445.465
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26542598,-118.3680063,-13176666.19,4064498.177
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26314612,-118.3427597,-13173855.75,4064191.09
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31856146,-118.4034909,-13180616.31,4071657.678
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.3180673,-118.402926,-13180553.43,4071591.074
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31835374,-118.4024709,-13180502.77,4071629.681
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27884583,-118.3575193,-13175498.79,4066305.947
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28391356,-118.5309707,-13194807.3,4066988.689
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Attached Patio Cover/Carport,Embers,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32571425,-118.4796539,-13189094.74,4072621.794
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28360314,-118.5303326,-13194736.27,4066946.867
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28430356,-118.531376,-13194852.42,4067041.233
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Unknown,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32407341,-118.493065,-13190587.66,4072400.619
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32495754,-118.4942529,-13190719.89,4072519.794
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32503724,-118.494327,-13190728.14,4072530.538
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32512295,-118.494429,-13190739.5,4072542.09
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32473036,-118.4940397,-13190696.16,4072489.172
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,3,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32503277,-118.4936451,-13190652.24,4072529.935
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,3,0,0,Los Angeles,CA,,LAC,Los Angeles,34.3249151,-118.4936209,-13190649.54,4072514.074
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32513333,-118.493287,-13190612.37,4072543.49
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32534568,-118.4933528,-13190619.7,4072572.113
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,9342,LAC,Los Angeles,34.32673736,-118.5032508,-13191721.54,4072759.704
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29028033,-118.5347047,-13195222.97,4067846.501
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29038314,-118.5349055,-13195245.32,4067860.353
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28987644,-118.5358451,-13195349.92,4067792.082
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29086598,-118.5403327,-13195849.47,4067925.41
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29320666,-118.5384019,-13195634.54,4068240.795
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29429118,-118.5393703,-13195742.34,4068386.927
10/10/2019 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29443439,-118.5395562,-13195763.03,4068406.224
10/10/2019 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29545201,-118.5408736,-13195909.69,4068543.343
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29439016,-118.5412192,-13195948.15,4068400.263
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2809168,-118.5606119,-13198106.95,4066584.95
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,91342,LAC,Los Angeles,34.32713923,-118.503379,-13191735.81,4072813.875
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.30900364,-118.5137427,-13192889.49,4070369.519
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.30901699,-118.51357,-13192870.27,4070371.317
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28392825,-118.531148,-13194827.04,4066990.668
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Eaves,Embers,Other,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28434876,-118.53192,-13194912.98,4067047.323
10/10/2019 12:00:00 AM,Inaccessible,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28456447,-118.5326092,-13194989.7,4067076.384
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.306398,-118.5167261,-13193221.6,4070018.367
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.30656931,-118.5170284,-13193255.25,4070041.454
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Eaves,Embers,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29004264,-118.5343043,-13195178.39,4067814.475
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,,LAC,Los Angeles,34.28989507,-118.5349426,-13195249.45,4067794.592
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29306119,-118.5381878,-13195610.7,4068221.194
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Deck Elevated,Direct flame impingement,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.3223333,-118.4850302,-13189693.22,4072166.069
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.31731913,-118.482971,-13189464,4071490.234
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.31732335,-118.4828773,-13189453.57,4071490.802
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Unknown,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.31735752,-118.4828674,-13189452.46,4071495.408
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,,LAC,Los Angeles,34.2944332,-118.5393371,-13195738.64,4068406.063
10/10/2019 12:00:00 AM,Major (26-50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29481999,-118.5402746,-13195843.01,4068458.18
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2960404,-118.5411811,-13195943.92,4068622.627
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Eaves,Radiant Heat,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29512135,-118.5404678,-13195864.51,4068498.788
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Attached Patio Cover/Carport,Embers,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29622486,-118.540972,-13195920.64,4068647.481
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2964304,-118.5410417,-13195928.4,4068675.177
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29511692,-118.5411598,-13195941.54,4068498.19
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Eaves,Embers,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29462942,-118.5407306,-13195893.77,4068432.502
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29460894,-118.5397918,-13195789.26,4068429.743
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29470201,-118.5400412,-13195817.03,4068442.283
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,,LAC,Los Angeles,34.32837263,-118.5020437,-13191587.16,4072980.135
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Attached Patio Cover/Carport,Embers,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.29034735,-118.5397818,-13195788.15,4067855.531
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,,LAC,Los Angeles,34.28964047,-118.5396448,-13195772.9,4067760.287
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Attached Patio Cover/Carport,Direct flame impingement,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28954282,-118.5396515,-13195773.64,4067747.131
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2862867,-118.5599531,-13198033.61,4067308.421
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32540613,-118.4899756,-13190243.74,4072580.261
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32531532,-118.4900547,-13190252.55,4072568.02
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Attached Patio Cover/Carport,,Engine Company Actions,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28259417,-118.5598234,-13198019.17,4066810.932
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28581667,-118.5606542,-13198111.65,4067245.093
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,Roof,,Engine Company Actions,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28557537,-118.5603723,-13198080.27,4067212.583
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2859374,-118.5602855,-13198070.61,4067261.36
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28696607,-118.5592569,-13197956.11,4067399.953
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,Siding,Embers,,Commercial Building Single Story,Nonresidential Commercial,,,,Los Angeles,CA,,LAC,Los Angeles,34.27840515,-118.5639207,-13198475.28,4066246.579
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32475494,-118.489666,-13190209.28,4072492.485
10/10/2019 12:00:00 AM,Destroyed (>50%),Fire,,,Combination of Actions,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,,LAC,Los Angeles,34.28263493,-118.526976,-13194362.62,4066816.424
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Siding,Embers,Combination of Actions,Single Family Residence Multi Story,Single Residence,,,1,Los Angeles,CA,,LAC,Los Angeles,34.28232696,-118.5268438,-13194347.89,4066774.932
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.2872763,-118.5590073,-13197928.32,4067441.752
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28758272,-118.5585862,-13197881.45,4067483.037
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.281489,-118.5642114,-13198507.64,4066662.039
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,6,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32289181,-118.4953945,-13190846.98,4072241.351
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,6,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32291038,-118.4953025,-13190836.74,4072243.854
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28137694,-118.5642128,-13198507.8,4066646.941
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,6,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32293888,-118.4952147,-13190826.96,4072247.695
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Unknown,Radiant Heat,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,,LAC,Los Angeles,34.28169622,-118.5643676,-13198525.03,4066689.957
10/10/2019 12:00:00 AM,Affected (1-9%),Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,6,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32294884,-118.4951177,-13190816.16,4072249.038
10/10/2019 12:00:00 AM,Minor (10-25%),Fire,,,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4,0,0,Los Angeles,CA,,LAC,Los Angeles,34.32455462,-118.4946739,-13190766.75,4072465.483
